time,latitude,longitude,depth,mag,place
2017-07-13T22:18:37.040Z,14.384,93.7029,37.99,4.2,"277 km SW of Mawlamyinegyunn, Myanmar"
2017-07-13T05:03:31.770Z,23.5329,94.5573,89.22,4.8,"19 km SE of Mawlaik, Myanmar"
2017-07-12T22:33:37.170Z,9.8244,93.9746,10.0,4.3,"244 km SSE of Port Blair, India"
2017-07-10T10:44:46.240Z,10.4269,93.8907,42.73,4.5,"185 km SE of Port Blair, India"
2017-07-09T07:59:49.770Z,29.0249,95.7052,19.48,4.5,"112 km NNE of P?sigh?t, India"
2017-07-08T10:12:31.400Z,34.6598,73.4405,22.29,4.7,"31 km NE of Baffa, Pakistan"
2017-07-05T04:31:37.820Z,35.5214,69.7996,99.44,4.3,"34 km NE of B?z?rak, Afghanistan"
2017-07-02T13:01:49.990Z,31.9019,95.0788,13.94,4.3,"217 km WNW of Qamdo, China"
2017-07-02T05:27:45.280Z,24.3592,94.7001,83.62,4.9,"69 km ESE of W?ngjing, India"
2017-07-02T01:58:27.200Z,27.2384,86.1159,10.0,4.8,"59 km NNE of Janakpur, Nepal"
2017-07-01T07:01:14.640Z,23.8429,94.7107,89.67,4.6,"38 km NE of Mawlaik, Myanmar"
2017-06-27T09:37:36.890Z,23.974,94.7144,93.17,4.4,"48 km NE of Mawlaik, Myanmar"
2017-06-25T15:44:16.860Z,6.2687,94.2975,83.56,4.5,"120 km WNW of Sabang, Indonesia"
2017-06-24T14:26:44.820Z,10.0742,93.5741,35.0,4.4,"197 km SSE of Port Blair, India"
2017-06-22T09:13:15.500Z,34.7453,69.4815,24.87,4.5,"19 km SW of Tag?b, Afghanistan"
2017-06-20T12:16:25.000Z,29.4452,99.4611,35.0,4.2,"181 km N of Shangri-La, China"
2017-06-20T08:50:40.090Z,23.0408,94.4765,94.73,4.6,"67 km S of Mawlaik, Myanmar"
2017-06-18T22:35:46.460Z,24.6306,93.9674,21.47,4.6,"3 km WSW of Thoub?l, India"
2017-06-16T21:43:11.230Z,29.9367,95.1768,24.75,4.2,"174 km NNE of Shi Yomi, India"
2017-06-14T09:06:06.430Z,34.8708,72.9161,25.09,4.7,"22 km NNW of Shingli Bala, Pakistan"
2017-06-13T19:38:18.360Z,33.616,91.076,35.0,4.8,"254 km NNW of Nagqu, China"
2017-06-12T00:09:05.310Z,6.4255,92.6617,31.58,4.5,"299 km WNW of Sabang, Indonesia"
2017-06-09T11:48:06.920Z,25.2784,95.1091,92.06,4.6,"74 km SE of Phek, India"
2017-06-08T04:31:55.080Z,33.772,91.116,62.21,4.0,"269 km NNW of Nagqu, China"
2017-06-08T00:56:54.020Z,33.615,91.0601,10.0,4.6,"254 km NNW of Nagqu, China"
2017-06-03T18:14:50.550Z,16.6688,73.576,15.46,4.3,"6 km ENE of R?j?pur, India"
2017-06-03T02:42:58.150Z,24.7698,95.1741,108.98,4.1,"114 km E of W?ngjing, India"
2017-06-01T22:55:54.880Z,28.9744,76.7797,10.0,4.7,"16 km NW of Kharkhauda, India"
2017-05-30T22:24:43.880Z,10.3004,93.2343,82.18,4.4,"160 km SSE of Port Blair, India"
2017-05-29T15:36:53.250Z,23.2203,94.9352,107.23,4.1,"71 km SE of Mawlaik, Myanmar"
2017-05-29T13:53:29.160Z,33.2999,75.9276,35.9,4.5,"15 km E of Kishtw?r, India"
2017-05-26T16:11:59.880Z,34.1898,68.8899,10.4,3.5,"22 km S of Maydanshakhr, Afghanistan"
2017-05-24T16:08:10.570Z,33.5188,88.9596,10.0,4.2,western Xizang
2017-05-24T12:40:17.490Z,34.1411,69.027,9.95,3.7,"16 km N of Pul-e ‘Alam, Afghanistan"
2017-05-24T03:16:29.050Z,27.5189,90.1818,28.39,4.4,"28 km E of Wangdue Phodrang, Bhutan"
2017-05-23T14:37:27.580Z,35.6949,70.1304,87.02,4.3,"Hindu Kush region, Afghanistan"
2017-05-21T17:38:11.660Z,11.5138,95.0885,20.77,4.6,"256 km E of Port Blair, India"
2017-05-20T05:48:44.460Z,32.8696,76.2986,35.36,4.2,"38 km NNE of Chamba, India"
2017-05-19T00:02:33.540Z,33.0204,76.1431,42.99,4.5,"40 km E of Bhadarw?h, India"
2017-05-18T23:07:04.660Z,30.3205,96.8954,28.76,4.5,Eastern Xizang
2017-05-17T17:45:54.770Z,12.7126,93.5971,100.98,4.6,"147 km NE of Bamboo Flat, India"
2017-05-17T16:19:30.230Z,34.2997,69.4223,13.2,4.5,"24 km NW of ?uk?mat? Azrah, Afghanistan"
2017-05-17T15:05:27.100Z,34.1767,69.2214,17.15,4.3,"27 km NE of Pul-e ‘Alam, Afghanistan"
2017-05-16T22:13:19.060Z,27.3266,88.1714,10.0,4.2,"9 km WNW of Gyalshing, India"
2017-05-16T14:04:40.080Z,11.4865,95.052,20.79,4.6,"252 km E of Port Blair, India"
2017-05-15T16:20:00.430Z,33.0191,99.0333,16.74,4.5,"272 km NE of Qamdo, China"
2017-05-14T05:28:14.560Z,35.1792,81.4457,10.0,4.3,"253 km SSE of Hotan, China"
2017-05-08T09:18:25.040Z,32.4418,97.5866,10.0,4.1,"150 km NNE of Qamdo, China"
2017-05-07T13:35:10.430Z,33.8033,89.2006,10.0,4.4,western Xizang
2017-05-06T14:48:51.480Z,23.9172,93.9828,68.35,4.3,"52 km NW of Mawlaik, Myanmar"
2017-05-05T17:58:35.880Z,13.7401,92.548,19.13,5.0,"226 km N of Bamboo Flat, India"
2017-05-01T18:59:31.990Z,11.7813,94.8399,28.01,4.7,"228 km E of Port Blair, India"
2017-05-01T06:50:59.270Z,13.6394,92.851,27.84,4.4,"215 km N of Bamboo Flat, India"
2017-04-29T06:17:01.790Z,34.3746,69.8494,10.0,4.0,"29 km NE of ?uk?mat? Azrah, Afghanistan"
2017-04-27T02:10:11.800Z,29.2836,86.0168,8.0,4.4,"76 km E of Saga, China"
2017-04-25T16:14:55.930Z,25.6263,90.8833,31.19,4.3,"40 km WNW of Nongstoin, India"
2017-04-24T15:04:30.130Z,29.6836,81.3034,18.73,4.3,"58 km NE of Dipayal, Nepal"
2017-04-22T19:37:36.290Z,29.6292,67.3731,17.83,4.3,"26 km S of Mach, Pakistan"
2017-04-22T18:45:12.860Z,9.2736,87.0302,17.14,4.1,Bay of Bengal
2017-04-18T14:01:34.540Z,25.0632,91.6394,34.06,4.5,"4 km NW of Chh?tak, Bangladesh"
2017-04-18T05:11:55.400Z,33.9575,76.422,51.3,4.6,Kashmir-India border region
2017-04-09T18:20:34.730Z,34.0386,68.9745,10.0,3.4,"6 km NW of Pul-e ‘Alam, Afghanistan"
2017-04-05T16:44:36.740Z,14.4592,93.0491,31.8,5.3,"Andaman Islands, India region"
2017-03-30T10:34:52.380Z,17.236,95.8795,5.99,4.2,"33 km NE of Nyaungdon, Myanmar"
2017-03-28T10:59:21.720Z,33.6425,90.9632,30.25,4.2,"261 km NNW of Nagqu, China"
2017-03-26T22:54:51.700Z,30.5998,83.6889,34.76,4.2,"204 km NW of Saga, China"
2017-03-26T21:42:11.940Z,27.1419,88.5534,24.39,4.5,"4 km SSE of Rangpo, India"
2017-03-25T02:05:56.400Z,25.0469,95.0201,104.0,4.5,"86 km SE of Phek, India"
2017-03-24T01:23:31.050Z,29.1084,67.1771,18.04,4.9,"57 km E of Kalat, Pakistan"
2017-03-21T15:40:45.410Z,25.3798,92.5623,34.67,4.4,"51 km WNW of H?flong, India"
2017-03-21T05:56:37.260Z,33.5487,72.6676,40.98,4.3,"32 km SE of Sanjwal, Pakistan"
2017-03-19T08:57:06.970Z,9.9624,93.5567,35.85,4.6,"208 km SSE of Port Blair, India"
2017-03-18T15:58:21.640Z,12.91,95.8132,23.33,4.4,"288 km WSW of Dawei, Myanmar"
2017-03-18T06:45:05.960Z,26.1464,67.8313,33.61,4.4,"31 km S of Sehwan, Pakistan"
2017-03-17T14:01:43.070Z,11.1741,92.8778,46.01,4.8,"56 km SSE of Port Blair, India"
2017-03-14T16:39:56.790Z,27.2997,96.7901,54.22,4.4,"89 km SSE of Hayuliang, India"
2017-03-14T02:51:16.770Z,6.1457,92.3044,10.0,6.0,"Nicobar Islands, India region"
2017-03-13T14:19:06.670Z,17.3991,95.9998,10.0,5.1,"36 km SE of Tharyarwady, Myanmar"
2017-03-10T12:39:35.300Z,8.3783,91.8219,32.13,4.3,"Nicobar Islands, India region"
2017-03-09T02:55:11.360Z,24.7062,94.5703,69.71,4.7,"52 km ENE of W?ngjing, India"
2017-03-07T10:28:56.500Z,26.9162,89.1143,10.0,4.0,"2 km NE of Samtse, Bhutan"
2017-03-06T21:30:06.950Z,25.1149,95.1428,89.95,4.3,"88 km SE of Phek, India"
2017-03-05T15:24:43.750Z,5.4204,94.7508,60.56,4.4,"65 km WSW of Banda Aceh, Indonesia"
2017-03-04T02:11:53.820Z,25.1865,94.6658,74.07,5.1,"55 km SSE of Phek, India"
2017-03-03T23:30:03.100Z,24.8454,94.5486,65.83,4.1,"53 km ENE of Yairipok, India"
2017-03-01T16:21:04.660Z,11.6696,92.2347,29.78,4.1,"52 km W of Bamboo Flat, India"
2017-03-01T04:41:25.360Z,4.8528,94.5908,46.89,4.5,"112 km SW of Banda Aceh, Indonesia"
2017-03-01T03:16:52.370Z,12.2124,93.2046,67.58,4.5,"77 km NE of Bamboo Flat, India"
2017-02-28T10:42:06.570Z,10.1937,92.501,32.34,4.2,"165 km S of Port Blair, India"
2017-02-27T04:21:41.730Z,27.3706,85.9319,20.28,4.6,"47 km ESE of Panauti, Nepal"
2017-02-27T03:37:45.990Z,27.4259,86.0789,11.23,4.7,"57 km ESE of Dhulikhel, Nepal"
2017-02-26T18:48:45.660Z,30.2107,83.5019,10.0,4.7,"164 km NE of Jumla, Nepal"
2017-02-25T08:01:34.960Z,5.2775,96.4632,27.79,4.3,"21 km ENE of Reuleuet, Indonesia"
2017-02-24T12:02:50.650Z,24.0437,93.4825,59.8,5.0,"37 km SSW of Chur?ch?ndpur, India"
2017-02-24T08:22:36.420Z,4.7036,96.9622,174.81,5.0,"northern Sumatra, Indonesia"
2017-02-17T05:04:32.210Z,4.573,96.5459,41.74,4.6,"66 km NE of Meulaboh, Indonesia"
2017-02-15T19:53:27.780Z,5.2456,96.1497,10.0,5.0,"15 km WNW of Reuleuet, Indonesia"
2017-02-15T19:47:07.380Z,5.2964,96.066,13.0,5.4,"15 km SE of Sigli, Indonesia"
2017-02-14T23:58:55.410Z,34.3277,70.467,58.21,3.7,"11 km S of Jal?l?b?d, Afghanistan"
2017-02-12T04:05:33.570Z,25.548,91.1035,36.94,4.4,"16 km WNW of Nongstoin, India"
2017-02-08T20:46:16.710Z,22.5372,94.7713,121.0,4.5,"60 km NW of Monywa, Myanmar"
2017-02-06T17:03:06.530Z,30.6544,79.1645,16.05,5.1,"36 km NW of P?palkoti, India"
2017-02-06T05:24:39.370Z,32.0126,83.978,10.0,4.6,western Xizang
2017-02-04T13:44:32.570Z,35.6969,81.777,10.0,4.6,"227 km SE of Hotan, China"
2017-02-01T10:07:44.180Z,30.6877,83.3674,10.0,5.1,"193 km NE of Jumla, Nepal"
2017-01-31T06:16:04.290Z,31.5911,94.1235,32.7,4.5,"196 km E of Nagqu, China"
2017-01-30T22:25:32.570Z,5.0988,94.2142,38.86,4.5,"133 km WSW of Banda Aceh, Indonesia"
2017-01-29T21:36:08.190Z,25.9321,96.4968,41.14,4.5,"43 km SW of Sarupathar, India"
2017-01-24T12:25:38.780Z,25.6419,91.8799,35.0,4.3,"8 km N of Shillong, India"
2017-01-23T11:15:52.850Z,29.0978,68.9654,23.64,4.5,"20 km WNW of Dera Bugti, Pakistan"
2017-01-21T21:49:18.510Z,19.8125,94.7635,71.98,4.3,"41 km SSW of Magway, Myanmar"
2017-01-19T19:18:36.830Z,28.1784,92.6836,40.21,4.1,"100 km NE of Tawang, India"
2017-01-19T09:59:42.490Z,28.9824,88.2848,10.0,4.1,"65 km WSW of Rikaze, China"
2017-01-18T15:42:40.480Z,12.2,94.9698,27.49,4.9,"249 km ENE of Port Blair, India"
2017-01-18T03:03:21.970Z,24.559,94.5655,63.0,4.5,"50 km E of W?ngjing, India"
2017-01-17T11:48:46.330Z,5.418,94.5582,35.0,5.1,"86 km W of Banda Aceh, Indonesia"
2017-01-12T19:19:57.690Z,5.7547,94.7976,88.13,4.9,"59 km WSW of Sabang, Indonesia"
2017-01-12T09:32:08.120Z,26.4049,95.364,68.8,4.5,"47 km SE of Mon, India"
2017-01-12T00:53:11.110Z,30.782,69.7722,10.0,4.3,"69 km SSE of Zhob, Pakistan"
2017-01-09T20:25:53.280Z,35.679,77.8343,82.09,4.1,"126 km NE of Thang, India"
2017-01-08T13:31:26.230Z,31.7739,72.156,10.0,4.5,"12 km WSW of Jahanian Shah, Pakistan"
2017-01-05T20:28:54.050Z,7.2571,94.8709,202.12,4.4,"159 km NNW of Sabang, Indonesia"
2017-01-04T14:28:07.760Z,22.9682,94.7422,123.35,4.6,"82 km SSE of Mawlaik, Myanmar"
2017-01-04T14:12:52.310Z,30.4946,83.7309,10.0,4.7,"194 km NW of Saga, China"
2017-01-04T12:41:18.010Z,22.8948,96.0688,13.0,4.2,"45 km W of Mogok, Myanmar"
2017-01-03T19:32:26.800Z,27.9089,93.8486,18.03,4.4,"34 km N of Ziro, India"
2017-01-03T18:49:53.560Z,23.3168,94.5035,88.62,5.1,"37 km SSE of Mawlaik, Myanmar"
2017-01-03T09:09:02.080Z,24.0151,92.0177,32.0,5.7,"18 km ENE of ?mb?sa, India"
2017-01-02T07:16:47.530Z,34.8833,73.8226,24.52,4.2,"65 km NNE of Muzaffar?b?d, Pakistan"
2017-01-01T16:54:06.710Z,21.1208,98.4506,64.29,4.6,"151 km ENE of Taunggyi, Myanmar"
2016-12-31T15:01:22.860Z,5.3647,94.6379,67.06,4.9,"79 km WSW of Banda Aceh, Indonesia"
2016-12-29T05:52:03.910Z,16.7482,94.12,14.89,4.4,"65 km W of Pathein, Myanmar"
2016-12-29T05:05:33.520Z,7.2815,94.4877,22.86,4.4,"179 km NNW of Sabang, Indonesia"
2016-12-27T21:21:53.720Z,13.341,92.327,28.8,4.4,"186 km NNW of Bamboo Flat, India"
2016-12-27T10:50:19.090Z,12.763,92.9305,35.0,4.3,"119 km N of Bamboo Flat, India"
2016-12-27T07:17:15.420Z,34.4738,73.7599,49.03,4.3,"28 km ENE of Muzaffar?b?d, Pakistan"
2016-12-26T17:25:42.030Z,22.763,94.5877,104.09,4.2,"91 km NW of Monywa, Myanmar"
2016-12-23T04:56:16.820Z,12.3232,91.9315,27.78,4.4,"109 km NW of Bamboo Flat, India"
2016-12-22T21:01:50.730Z,30.0754,99.6857,23.9,4.1,"219 km W of Kangding, China"
2016-12-22T20:43:53.640Z,30.1814,99.6366,18.39,4.2,"224 km W of Kangding, China"
2016-12-19T06:44:41.420Z,4.8603,94.1739,35.0,4.2,off the west coast of northern Sumatra
2016-12-18T19:24:43.690Z,5.4107,94.6109,50.68,5.3,"81 km W of Banda Aceh, Indonesia"
2016-12-17T17:25:58.040Z,34.0507,73.8062,36.07,4.5,"21 km N of Rawala Kot, Pakistan"
2016-12-17T00:36:48.180Z,5.3577,96.3302,17.46,4.2,"16 km NNE of Reuleuet, Indonesia"
2016-12-15T03:44:13.010Z,22.7969,94.5033,97.7,4.3,"85 km E of Falam, Myanmar"
2016-12-11T20:32:32.210Z,23.146,94.5533,89.75,4.4,"57 km SSE of Mawlaik, Myanmar"
2016-12-11T02:50:35.690Z,5.3016,96.2091,17.94,4.9,"12 km NW of Reuleuet, Indonesia"
2016-12-10T16:42:47.750Z,5.2776,96.1987,39.56,4.4,"11 km NW of Reuleuet, Indonesia"
2016-12-09T14:08:03.960Z,5.0747,96.1088,10.0,4.3,"24 km SW of Reuleuet, Indonesia"
2016-12-09T09:49:04.300Z,5.365,96.236,22.56,4.7,"17 km NNW of Reuleuet, Indonesia"
2016-12-08T14:34:51.910Z,34.2167,69.1294,18.64,4.2,"26 km NNE of Pul-e ‘Alam, Afghanistan"
2016-12-08T10:01:59.840Z,34.1753,69.276,10.0,4.6,"30 km NE of Pul-e ‘Alam, Afghanistan"
2016-12-08T09:32:56.890Z,24.6052,94.8888,99.72,4.3,"83 km E of W?ngjing, India"
2016-12-08T07:46:22.410Z,23.447,94.8822,35.56,4.6,"53 km ESE of Mawlaik, Myanmar"
2016-12-08T07:21:51.940Z,5.189,96.1805,10.0,4.4,"11 km WSW of Reuleuet, Indonesia"
2016-12-07T17:16:03.330Z,5.1073,96.121,10.0,4.1,"21 km SW of Reuleuet, Indonesia"
2016-12-07T16:43:01.380Z,5.1146,96.1531,12.73,4.0,"18 km SW of Reuleuet, Indonesia"
2016-12-07T16:05:42.460Z,5.1409,96.1472,14.05,4.5,"northern Sumatra, Indonesia"
2016-12-06T22:40:50.720Z,5.3734,96.1744,10.0,4.3,"21 km NW of Reuleuet, Indonesia"
2016-12-06T22:38:18.100Z,5.2899,96.1701,10.0,4.3,"14 km WNW of Reuleuet, Indonesia"
2016-12-06T22:34:11.070Z,5.2515,96.0939,10.0,4.1,"20 km SE of Sigli, Indonesia"
2016-12-06T22:27:39.380Z,5.3066,96.1822,10.0,4.3,"14 km NW of Reuleuet, Indonesia"
2016-12-06T22:18:21.460Z,5.2343,96.1582,10.0,4.2,"14 km W of Reuleuet, Indonesia"
2016-12-06T22:10:35.440Z,5.2296,96.1855,10.0,5.2,"10 km W of Reuleuet, Indonesia"
2016-12-06T22:03:33.390Z,5.2834,96.1678,13.0,6.5,"14 km WNW of Reuleuet, Indonesia"
2016-12-04T21:34:23.310Z,32.4198,92.116,10.0,5.2,"104 km N of Nagqu, China"
2016-12-03T19:42:11.180Z,10.9345,91.886,10.0,4.7,"123 km SW of Port Blair, India"
2016-12-01T16:52:50.110Z,29.979,80.6321,31.96,5.2,"18 km NE of Dh?rchula, India"
2016-11-27T23:35:21.020Z,27.8015,86.5319,10.0,5.4,"17 km W of Namche Bazar, Nepal"
2016-11-25T19:37:57.090Z,7.1094,92.4447,29.37,4.4,"Nicobar Islands, India region"
2016-11-25T11:17:10.660Z,13.1382,93.0599,32.79,4.6,"163 km NNE of Bamboo Flat, India"
2016-11-24T14:16:36.710Z,33.227,72.7675,37.81,4.5,"33 km NNW of Chakwal, Pakistan"
2016-11-23T19:44:32.350Z,24.3743,99.3413,10.0,4.4,"160 km SSW of Dali, China"
2016-11-21T04:50:41.050Z,31.4546,94.1675,33.42,4.1,"200 km E of Nagqu, China"
2016-11-17T21:45:56.570Z,32.6865,96.1511,10.0,5.0,"198 km NNW of Qamdo, China"
2016-11-16T22:59:24.610Z,28.0012,76.7017,10.0,4.4,"14 km SE of B?wal, India"
2016-11-15T02:10:21.120Z,24.6475,92.3284,32.42,4.6,"23 km W of Hail?k?ndi, India"
2016-11-13T21:22:24.700Z,10.6904,93.6834,8.78,4.6,"148 km SE of Port Blair, India"
2016-11-11T16:20:10.360Z,7.1537,92.0147,28.66,4.1,"Nicobar Islands, India region"
2016-11-10T17:40:45.480Z,4.9266,94.8955,126.35,4.2,"83 km SW of Banda Aceh, Indonesia"
2016-11-06T01:44:31.210Z,35.9576,69.4163,124.35,4.2,"28 km ESE of Nahr?n, Afghanistan"
2016-11-04T09:22:59.450Z,4.5196,96.9254,37.39,4.2,"77 km SSW of Lhokseumawe, Indonesia"
2016-10-31T13:25:53.320Z,34.8888,85.9776,17.06,4.2,western Xizang
2016-10-30T16:26:35.110Z,8.1719,94.3373,54.26,4.5,"274 km NNW of Sabang, Indonesia"
2016-10-29T17:47:11.680Z,21.7014,93.4678,61.66,4.4,"100 km SSE of Saiha, India"
2016-10-26T06:29:09.950Z,23.1261,92.8708,50.3,4.7,"18 km S of Serchh?p, India"
2016-10-26T02:21:58.690Z,22.899,94.6,107.88,4.9,"84 km SSE of Mawlaik, Myanmar"
2016-10-25T22:00:26.020Z,7.0673,92.4518,10.0,4.9,"Nicobar Islands, India region"
2016-10-23T15:56:41.960Z,26.0659,90.2619,24.31,4.6,"5 km NW of Lakhipur, India"
2016-10-20T04:53:53.420Z,30.8984,69.8069,29.96,4.8,"59 km SE of Zhob, Pakistan"
2016-10-19T23:57:18.870Z,32.8633,94.757,10.0,4.5,"297 km ENE of Nagqu, China"
2016-10-19T07:20:49.170Z,24.7872,91.2146,29.79,4.4,"33 km NNW of Baniachang, Bangladesh"
2016-10-17T08:24:39.240Z,32.9504,95.041,35.0,4.4,"285 km NW of Qamdo, China"
2016-10-17T08:06:29.970Z,32.9799,94.9965,37.85,4.6,"290 km NW of Qamdo, China"
2016-10-17T07:33:39.520Z,32.8717,94.9881,37.41,4.7,"283 km NW of Qamdo, China"
2016-10-17T07:14:50.870Z,32.8959,94.8768,35.0,5.9,Xizang-Qinghai border region
2016-10-12T16:50:50.830Z,4.7893,95.6808,90.81,4.7,"72 km SSW of Sigli, Indonesia"
2016-10-12T15:30:18.300Z,36.018,82.3816,15.96,3.9,"250 km ESE of Hotan, China"
2016-10-11T22:30:54.960Z,5.3447,75.9427,10.0,4.9,"284 km E of Manadhoo, Maldives"
2016-10-11T17:41:01.150Z,24.8275,96.2738,26.73,4.6,"116 km WNW of Bhamo, Myanmar"
2016-10-11T07:30:14.280Z,25.2519,95.0006,95.33,4.7,"68 km SE of Phek, India"
2016-10-09T00:08:40.980Z,22.3856,93.8353,51.54,4.4,"36 km SE of Hakha, Myanmar"
2016-10-07T19:28:41.000Z,23.1834,94.1855,37.84,4.5,"55 km SSW of Mawlaik, Myanmar"
2016-10-07T04:52:38.250Z,28.35,85.9666,10.0,4.0,"43 km N of Kod?ri??, Nepal"
2016-10-06T14:47:57.210Z,26.443,92.773,56.85,4.3,"21 km S of Tezpur, India"
2016-10-04T14:19:21.580Z,33.7459,75.6917,35.0,4.3,"45 km SE of Pahlg?m, India"
2016-10-01T13:11:23.200Z,34.362,90.352,12.3,4.4,"Southern Qinghai, China"
2016-10-01T11:36:01.570Z,30.9806,88.1037,34.62,4.2,"206 km NNW of Rikaze, China"
2016-10-01T08:04:34.330Z,34.9048,73.6822,10.0,5.4,"62 km NNE of Muzaffar?b?d, Pakistan"
2016-09-30T21:55:01.660Z,34.4341,73.7603,14.28,4.3,"27 km ENE of Muzaffar?b?d, Pakistan"
2016-09-29T13:58:52.560Z,34.4797,90.4046,14.44,4.2,"Southern Qinghai, China"
2016-09-26T19:04:19.150Z,8.3699,94.2744,35.0,4.6,"297 km NNW of Sabang, Indonesia"
2016-09-26T15:48:53.920Z,30.1727,99.609,22.98,4.9,"227 km W of Kangding, China"
2016-09-23T22:27:23.980Z,8.3937,94.3791,35.0,4.9,"295 km NNW of Sabang, Indonesia"
2016-09-23T02:18:36.800Z,29.9005,99.7532,10.0,4.2,"213 km W of Kangding, China"
2016-09-22T20:24:28.620Z,26.1494,68.1516,10.0,4.6,"12 km N of Sann, Pakistan"
2016-09-22T17:23:15.960Z,30.1768,99.6502,21.01,5.3,"223 km W of Kangding, China"
2016-09-22T16:50:33.440Z,30.1048,99.7368,23.45,4.7,"214 km W of Kangding, China"
2016-09-22T16:47:16.160Z,30.1819,99.6908,21.99,5.2,"219 km W of Kangding, China"
2016-09-22T13:23:43.950Z,25.2601,95.6127,141.47,4.6,"120 km ESE of Phek, India"
2016-09-20T09:10:11.230Z,13.301,93.048,35.0,4.3,"180 km NNE of Bamboo Flat, India"
2016-09-20T04:26:28.980Z,31.4958,96.8475,46.25,4.0,"51 km NW of Qamdo, China"
2016-09-19T21:11:27.000Z,29.1247,97.8313,66.57,4.2,"171 km NE of Hayuliang, India"
2016-09-19T12:57:31.930Z,10.3504,92.6927,33.56,4.6,"145 km S of Port Blair, India"
2016-09-18T23:39:09.760Z,8.1628,92.2383,30.06,4.3,"Nicobar Islands, India region"
2016-09-18T17:14:17.810Z,27.8196,85.4746,25.2,4.2,"12 km NNW of Nagarkot, Nepal"
2016-09-17T02:46:23.340Z,24.368,93.9151,63.47,4.3,"15 km SSW of Kakching, India"
2016-09-16T05:18:49.780Z,12.8909,92.492,29.95,4.3,"133 km N of Bamboo Flat, India"
2016-09-15T02:30:46.460Z,10.1636,91.7111,20.94,5.0,"201 km SW of Port Blair, India"
2016-09-13T11:59:49.020Z,10.2454,91.637,27.71,4.7,"198 km SW of Port Blair, India"
2016-09-12T05:14:15.980Z,35.5744,71.8846,35.0,4.3,"34 km WNW of Thal, Pakistan"
2016-09-11T05:07:48.670Z,9.8342,93.2204,75.1,4.6,"209 km SSE of Port Blair, India"
2016-09-11T00:24:22.700Z,5.2916,94.0253,35.0,4.2,"147 km W of Banda Aceh, Indonesia"
2016-09-10T15:27:23.480Z,28.7684,76.5733,10.0,4.1,"7 km N of Beri Kh?s, India"
2016-09-10T00:46:18.380Z,30.2163,82.6753,35.0,4.9,"114 km NNE of Jumla, Nepal"
2016-09-09T09:10:51.180Z,30.3571,82.8488,35.0,4.3,"136 km NNE of Jumla, Nepal"
2016-09-08T23:35:06.290Z,8.6016,93.8842,80.77,4.5,"Nicobar Islands, India region"
2016-09-06T18:02:24.400Z,35.6742,73.5467,57.64,4.3,"74 km WSW of Gilgit, Pakistan"
2016-09-05T04:50:14.360Z,34.7371,73.098,25.92,4.7,"9 km NE of Battagram, Pakistan"
2016-09-04T22:28:38.650Z,13.5061,92.7137,31.34,4.2,"199 km N of Bamboo Flat, India"
2016-09-04T13:05:48.740Z,28.0653,92.032,28.78,4.0,"55 km N of Tawang, India"
2016-09-03T21:38:58.200Z,27.2224,96.8182,43.69,4.5,"98 km SSE of Hayuliang, India"
2016-09-02T14:31:00.980Z,28.6255,94.9397,23.69,4.6,"52 km NNE of Along, India"
2016-09-02T08:19:53.300Z,34.6817,72.9636,34.89,4.5,"1 km W of Shingli Bala, Pakistan"
2016-08-31T09:25:06.570Z,34.339,86.186,30.29,4.7,western Xizang
2016-08-31T09:07:16.400Z,34.5068,86.3077,30.16,4.2,western Xizang
2016-08-27T03:38:08.270Z,31.2127,77.7742,10.0,4.1,"2 km ENE of Rohru, India"
2016-08-27T01:35:05.900Z,31.4834,77.6806,10.0,4.5,"6 km NE of R?mpur, India"
2016-08-27T01:14:30.110Z,31.4746,77.7102,10.0,4.6,"8 km ENE of R?mpur, India"
2016-08-26T18:24:21.040Z,9.0105,95.5605,14.46,4.5,"298 km W of Ban Khao Lak, Thailand"
2016-08-26T18:22:55.880Z,9.1191,94.4457,10.0,4.4,"Nicobar Islands, India region"
2016-08-26T18:20:45.580Z,9.2319,93.9606,10.0,4.7,"Nicobar Islands, India region"
2016-08-24T10:57:16.300Z,20.9317,94.6688,93.15,4.5,"15 km WNW of Chauk, Myanmar"
2016-08-24T10:34:54.580Z,20.9228,94.569,82.0,6.8,"26 km W of Chauk, Myanmar"
2016-08-23T22:37:10.560Z,35.9377,69.7244,114.4,4.4,"55 km ESE of Nahr?n, Afghanistan"
2016-08-23T02:11:12.810Z,23.8972,94.6983,101.74,5.0,"41 km NE of Mawlaik, Myanmar"
2016-08-19T10:45:55.470Z,22.3558,95.6586,22.28,4.2,"23 km S of Shwebo, Myanmar"
2016-08-18T18:23:56.270Z,11.9017,93.5881,107.98,4.6,"95 km ENE of Port Blair, India"
2016-08-18T01:39:38.800Z,7.4749,94.2706,112.31,4.3,"210 km NNW of Sabang, Indonesia"
2016-08-15T08:57:07.030Z,22.5185,94.7324,115.1,4.5,"61 km NW of Monywa, Myanmar"
2016-08-14T23:48:37.110Z,4.9139,94.9915,57.38,4.5,"79 km SSW of Banda Aceh, Indonesia"
2016-08-14T13:10:14.840Z,34.3389,86.1993,25.32,4.5,western Xizang
2016-08-12T12:23:24.490Z,34.6969,80.3573,25.59,4.4,western Xizang
2016-08-12T00:46:24.080Z,34.4055,86.2891,10.0,4.7,western Xizang
